Order_ID,Customer_Name,Delivery_Time,Route,Distance_km,Order_Date,Delivery_Date,Delivery_Status,Delay_Reason,Price
1237,Shray Kumar,12,Bangalore-Chennai,353,8/11/2023 0:00,8/23/2023 0:00,Delayed,Route Issue,1408
1238,Tushar Sule,9,Pune-Mumbai,1058,8/25/2023 0:00,9/3/2023 0:00,On Time,,561
1239,Aarush Gade,11,Mumbai-Bangalore,1956,4/27/2023 0:00,5/8/2023 0:00,On Time,,1609
1240,Renee Lal,10,Pune-Mumbai,919,7/11/2023 0:00,7/21/2023 0:00,On Time,,2248
1241,Ryan Thakkar,2,Delhi-Kolkata,1870,10/3/2023 0:00,10/5/2023 0:00,On Time,,1639
1242,Jivin Manne,5,Hyderabad-Chennai,1085,4/16/2023 0:00,4/21/2023 0:00,Delayed,Route Issue,2100
1243,Dhanuk Hayer,5,Pune-Mumbai,1885,1/4/2023 0:00,1/9/2023 0:00,On Time,,1820
1244,Riaan Srinivas,4,Bangalore-Chennai,431,1/18/2023 0:00,1/22/2023 0:00,Early,,878
1245,Badal Bhattacharyya,8,Delhi-Hyderabad,1521,11/3/2023 0:00,11/11/2023 0:00,On Time,,2205
1246,Kismat Kapoor,2,Delhi-Kolkata,1468,1/20/2023 0:00,1/22/2023 0:00,Early,,2151
1247,Mamooty Dhar,10,Delhi-Hyderabad,1707,5/2/2023 0:00,5/12/2023 0:00,On Time,,821
1248,Mishti Mani,14,Chennai-Hyderabad,846,5/17/2023 0:00,5/31/2023 0:00,On Time,,2151
1249,Darshit Tailor,9,Chennai-Hyderabad,935,3/21/2023 0:00,3/30/2023 0:00,On Time,,1232
1250,Akarsh Verma,3,Bangalore-Chennai,1791,6/3/2023 0:00,6/6/2023 0:00,Delayed,Route Issue,1918
1251,Farhan Apte,3,Chennai-Hyderabad,554,12/24/2023 0:00,12/27/2023 0:00,On Time,,1880
1252,Biju Chatterjee,9,Kolkata-Chennai,1238,1/25/2023 0:00,2/3/2023 0:00,On Time,,2085
1253,Vihaan Chopra,12,Mumbai-Bangalore,412,6/18/2023 0:00,6/30/2023 0:00,On Time,,1338
1254,Anahita Tak,2,Delhi-Kolkata,1117,2/28/2023 0:00,3/2/2023 0:00,On Time,,918
1255,Vivaan Khare,14,Delhi-Hyderabad,327,10/28/2023 0:00,11/11/2023 0:00,On Time,,2001
1256,Aaina Jani,8,Bangalore-Chennai,933,2/10/2023 0:00,2/18/2023 0:00,On Time,,1859
1257,Ishaan Baral,10,Kolkata-Chennai,957,2/7/2023 0:00,2/17/2023 0:00,Delayed,Traffic,2114
1258,Prisha Suri,13,Bangalore-Chennai,1368,4/27/2023 0:00,5/10/2023 0:00,Delayed,Route Issue,519
1259,Saanvi Gokhale,4,Kolkata-Chennai,917,10/2/2023 0:00,10/6/2023 0:00,Delayed,Weather,911
1260,Siya Kothari,8,Chennai-Hyderabad,1649,9/27/2023 0:00,10/5/2023 0:00,On Time,,2414
1261,Mamooty Suresh,7,Chennai-Hyderabad,1117,5/7/2023 0:00,5/14/2023 0:00,On Time,,1048
1262,Anahi Dhillon,8,Pune-Mumbai,627,1/3/2023 0:00,1/11/2023 0:00,Early,,1782
1263,Reyansh Saha,8,Mumbai-Pune,1049,10/20/2023 0:00,10/28/2023 0:00,On Time,,1104
1264,Shaan Balay,11,Bangalore-Chennai,526,1/16/2023 0:00,1/27/2023 0:00,On Time,,2222
1265,Shanaya Hayer,2,Pune-Mumbai,141,9/22/2023 0:00,9/24/2023 0:00,Delayed,Route Issue,856
1266,Miraan Keer,4,Delhi-Kolkata,564,8/27/2023 0:00,8/31/2023 0:00,On Time,,700
1267,Rohan Bandi,11,Pune-Mumbai,1745,9/20/2023 0:00,10/1/2023 0:00,On Time,,1934
1268,Divyansh Sen,2,Delhi-Mumbai,377,5/14/2023 0:00,5/16/2023 0:00,On Time,,1811
1269,Shanaya Dada,6,Chennai-Hyderabad,935,8/1/2023 0:00,8/7/2023 0:00,On Time,,1571
1270,Zara Vig,4,Delhi-Mumbai,118,1/15/2023 0:00,1/19/2023 0:00,On Time,,1264
1271,Khushi Kala,2,Bangalore-Chennai,165,11/24/2023 0:00,11/26/2023 0:00,On Time,,2081
1272,Kavya Gandhi,3,Delhi-Hyderabad,266,12/26/2023 0:00,12/29/2023 0:00,On Time,,1893
1273,Lakshay Hari,11,Delhi-Hyderabad,1708,5/9/2023 0:00,5/20/2023 0:00,Delayed,Weather,730
1274,Fateh Kannan,6,Delhi-Kolkata,1119,12/18/2023 0:00,12/24/2023 0:00,On Time,,1618
1275,Nitara Kar,12,Pune-Mumbai,502,5/2/2023 0:00,5/14/2023 0:00,Delayed,Traffic,802
1276,Jayesh Vala,4,Delhi-Hyderabad,1945,8/29/2023 0:00,9/2/2023 0:00,On Time,,1741
1277,Suhana Lalla,7,Kolkata-Chennai,508,4/25/2023 0:00,5/2/2023 0:00,Delayed,Route Issue,2075
1278,Shaan Samra,10,Kolkata-Chennai,211,7/16/2023 0:00,7/26/2023 0:00,Delayed,Weather,886
1279,Ishita Arora,7,Delhi-Kolkata,1397,8/10/2023 0:00,8/17/2023 0:00,Delayed,Traffic,1214
1280,Zara Dixit,3,Mumbai-Bangalore,1530,8/2/2023 0:00,8/5/2023 0:00,Delayed,Route Issue,2151
1281,Adira Kapur,3,Chennai-Hyderabad,1496,3/21/2023 0:00,3/24/2023 0:00,On Time,,1424
1282,Anika Goda,14,Pune-Mumbai,696,9/20/2023 0:00,10/4/2023 0:00,On Time,,1614
1283,Nakul Kohli,14,Bangalore-Chennai,750,5/15/2023 0:00,5/29/2023 0:00,On Time,,557
1284,Kaira Agarwal,9,Hyderabad-Chennai,1162,11/2/2023 0:00,11/11/2023 0:00,On Time,,933
1285,Sahil Venkataraman,12,Hyderabad-Chennai,204,8/30/2023 0:00,9/11/2023 0:00,On Time,,1021
1286,Yasmin Upadhyay,9,Hyderabad-Chennai,423,10/30/2023 0:00,11/8/2023 0:00,On Time,,1267
1287,Eva Rau,7,Delhi-Hyderabad,1916,9/27/2023 0:00,10/4/2023 0:00,On Time,,1328
1288,Urvi Gokhale,11,Mumbai-Bangalore,1091,10/14/2023 0:00,10/25/2023 0:00,Early,,2284
1289,Jhanvi Deshmukh,8,Mumbai-Bangalore,1537,2/19/2023 0:00,2/27/2023 0:00,Delayed,Traffic,982
1290,Rati Mann,2,Pune-Mumbai,528,7/8/2023 0:00,7/10/2023 0:00,On Time,,866
1291,Jiya Sahni,13,Pune-Mumbai,734,10/24/2023 0:00,11/6/2023 0:00,On Time,,1388
1292,Drishya Gara,10,Mumbai-Bangalore,829,1/14/2023 0:00,1/24/2023 0:00,Delayed,Weather,2352
1293,Madhup Reddy,6,Delhi-Kolkata,988,8/20/2023 0:00,8/26/2023 0:00,On Time,,1930
1294,Rania Randhawa,10,Pune-Mumbai,1184,9/18/2023 0:00,9/28/2023 0:00,On Time,,2041
1295,Parinaaz Char,3,Delhi-Kolkata,1735,7/11/2023 0:00,7/14/2023 0:00,On Time,,1854
1296,Aniruddh Verma,9,Delhi-Mumbai,1430,7/22/2023 0:00,7/31/2023 0:00,On Time,,2223
1297,Inaaya  Korpal,8,Kolkata-Chennai,1477,9/18/2023 0:00,9/26/2023 0:00,On Time,,1758
1298,Trisha Mani,12,Chennai-Hyderabad,492,4/23/2023 0:00,5/5/2023 0:00,Delayed,Weather,1382
1299,Vivaan Gera,5,Pune-Mumbai,303,12/18/2023 0:00,12/23/2023 0:00,On Time,,910
1300,Shamik Yadav,4,Mumbai-Bangalore,357,2/5/2023 0:00,2/9/2023 0:00,On Time,,682
1301,Divij Jhaveri,5,Kolkata-Chennai,585,3/20/2023 0:00,3/25/2023 0:00,Delayed,Traffic,1810
1302,Tarini Kaul,5,Kolkata-Chennai,1640,10/2/2023 0:00,10/7/2023 0:00,Delayed,Traffic,1646
1303,Kartik Kakar,11,Mumbai-Pune,545,10/5/2023 0:00,10/16/2023 0:00,On Time,,657
1304,Ranbir Karnik,11,Mumbai-Bangalore,1832,6/11/2023 0:00,6/22/2023 0:00,Delayed,Traffic,1846
1305,Kanav Brahmbhatt,9,Chennai-Hyderabad,1303,11/8/2023 0:00,11/17/2023 0:00,Early,,512
1306,Ishaan Manne,14,Mumbai-Bangalore,1123,1/17/2023 0:00,1/31/2023 0:00,Early,,2350
1307,Hrishita Khurana,14,Pune-Mumbai,441,7/23/2023 0:00,8/6/2023 0:00,Delayed,Route Issue,1065
1308,Hansh Bhavsar,5,Bangalore-Chennai,232,1/17/2023 0:00,1/22/2023 0:00,Delayed,Weather,1371
1309,Jivin Goda,6,Delhi-Mumbai,542,7/21/2023 0:00,7/27/2023 0:00,On Time,,2312
1310,Divit Balasubramanian,3,Delhi-Kolkata,1959,7/29/2023 0:00,8/1/2023 0:00,Delayed,Weather,1054
1311,Azad Thaman,14,Bangalore-Chennai,352,3/19/2023 0:00,4/2/2023 0:00,Delayed,Route Issue,2302
1312,Hiran Dayal,5,Delhi-Mumbai,364,2/25/2023 0:00,3/2/2023 0:00,On Time,,2144
1313,Chirag Kohli,8,Bangalore-Chennai,192,3/21/2023 0:00,3/29/2023 0:00,On Time,,2358
1314,Lavanya Kar,4,Delhi-Kolkata,1785,11/2/2023 0:00,11/6/2023 0:00,Delayed,Route Issue,1177
1315,Ojas Badami,2,Delhi-Hyderabad,1534,2/27/2023 0:00,3/1/2023 0:00,Early,,1362
1316,Eshani Khatri,14,Mumbai-Bangalore,237,1/18/2023 0:00,2/1/2023 0:00,On Time,,2443
1317,Mahika Wadhwa,9,Bangalore-Chennai,1331,7/27/2023 0:00,8/5/2023 0:00,On Time,,1117
1318,Kavya Soman,9,Pune-Mumbai,1101,5/15/2023 0:00,5/24/2023 0:00,Delayed,Weather,2086
1319,Miraan Baral,7,Chennai-Hyderabad,1760,11/28/2023 0:00,12/5/2023 0:00,On Time,,703
1320,Alia Magar,8,Hyderabad-Chennai,1869,1/10/2023 0:00,1/18/2023 0:00,On Time,,1456
1321,Aarna Sehgal,11,Pune-Mumbai,1696,3/10/2023 0:00,3/21/2023 0:00,On Time,,801
1322,Veer Vyas,12,Delhi-Kolkata,406,12/7/2023 0:00,12/19/2023 0:00,On Time,,1566
1323,Zaina Dass,3,Chennai-Hyderabad,365,3/24/2023 0:00,3/27/2023 0:00,Delayed,Weather,1294
1324,Zoya Mannan,6,Pune-Mumbai,745,4/19/2023 0:00,4/25/2023 0:00,On Time,,1096
1325,Advika Saxena,13,Kolkata-Chennai,417,2/13/2023 0:00,2/26/2023 0:00,On Time,,1228
1326,Jayesh Anne,8,Mumbai-Bangalore,1236,5/12/2023 0:00,5/20/2023 0:00,On Time,,2193
1327,Baiju Ahuja,10,Chennai-Hyderabad,1000,1/18/2023 0:00,1/28/2023 0:00,On Time,,2385
1328,Fateh Buch,2,Kolkata-Chennai,1501,4/3/2023 0:00,4/5/2023 0:00,Delayed,Route Issue,1005
1329,Taran Wable,4,Pune-Mumbai,553,10/21/2023 0:00,10/25/2023 0:00,On Time,,1138
1330,Ishita Datta,7,Delhi-Mumbai,290,5/28/2023 0:00,6/4/2023 0:00,On Time,,690
1331,Madhup Sachdev,8,Mumbai-Pune,1563,6/21/2023 0:00,6/29/2023 0:00,On Time,,2301
1332,Piya Chacko,7,Delhi-Mumbai,1310,2/20/2023 0:00,2/27/2023 0:00,On Time,,1398
1333,Abram Trivedi,2,Mumbai-Bangalore,930,1/19/2023 0:00,1/21/2023 0:00,Delayed,Traffic,2496
1334,Hazel Contractor,5,Chennai-Hyderabad,1490,4/30/2023 0:00,5/5/2023 0:00,On Time,,559
1335,Aarna Dass,7,Chennai-Hyderabad,1212,11/20/2023 0:00,11/27/2023 0:00,Delayed,Traffic,2318
1336,Renee Gour,9,Mumbai-Bangalore,286,8/13/2023 0:00,8/22/2023 0:00,On Time,,1989
1337,Nayantara Kumer,11,Kolkata-Chennai,918,3/7/2023 0:00,3/18/2023 0:00,On Time,,1902
1338,Miraya Sekhon,5,Mumbai-Pune,1120,5/21/2023 0:00,5/26/2023 0:00,Delayed,Weather,1952
1339,Khushi Kadakia,8,Pune-Mumbai,231,7/8/2023 0:00,7/16/2023 0:00,Delayed,Weather,561
1340,Yuvaan Ratti,12,Delhi-Kolkata,971,6/7/2023 0:00,6/19/2023 0:00,Early,,2443
1341,Azad Goda,4,Delhi-Mumbai,734,4/8/2023 0:00,4/12/2023 0:00,On Time,,801
1342,Jivika Rao,9,Delhi-Mumbai,1683,6/7/2023 0:00,6/16/2023 0:00,On Time,,1137
1343,Nirvi Desai,2,Hyderabad-Chennai,1923,9/3/2023 0:00,9/5/2023 0:00,Delayed,Traffic,2497
1344,Indrajit Bakshi,5,Mumbai-Pune,1499,12/10/2023 0:00,12/15/2023 0:00,On Time,,1498
1345,Azad Saran,9,Delhi-Kolkata,790,8/24/2023 0:00,9/2/2023 0:00,Delayed,Weather,671
1346,Eva Reddy,11,Delhi-Mumbai,791,2/2/2023 0:00,2/13/2023 0:00,Delayed,Route Issue,2028
1347,Jivin Issac,5,Delhi-Kolkata,1222,12/27/2023 0:00,1/1/2024 0:00,Early,,562
1348,Nishith Kibe,3,Pune-Mumbai,1965,8/29/2023 0:00,9/1/2023 0:00,Delayed,Weather,1271
1349,Seher Kadakia,3,Chennai-Hyderabad,1157,11/26/2023 0:00,11/29/2023 0:00,On Time,,515
1350,Manikya Sen,5,Delhi-Kolkata,681,12/4/2023 0:00,12/9/2023 0:00,Delayed,Route Issue,1190
1351,Jayesh Dugar,14,Delhi-Mumbai,270,10/2/2023 0:00,10/16/2023 0:00,On Time,,1341
1352,Reyansh Kulkarni,5,Kolkata-Chennai,1489,3/12/2023 0:00,3/17/2023 0:00,On Time,,2403
1353,Jayan Balay,3,Mumbai-Pune,883,11/9/2023 0:00,11/12/2023 0:00,On Time,,1624
1354,Bhavin Dasgupta,8,Mumbai-Bangalore,1182,8/4/2023 0:00,8/12/2023 0:00,On Time,,1699
1355,Indrajit Boase,7,Bangalore-Chennai,280,3/20/2023 0:00,3/27/2023 0:00,Delayed,Weather,1716
1356,Riaan Singhal,12,Delhi-Hyderabad,118,6/18/2023 0:00,6/30/2023 0:00,Early,,2488
1357,Rasha Raman,4,Delhi-Hyderabad,1349,10/25/2023 0:00,10/29/2023 0:00,On Time,,2496
1358,Samar Dalal,9,Bangalore-Chennai,1596,6/29/2023 0:00,7/8/2023 0:00,On Time,,2336
1359,Jiya Datta,9,Delhi-Kolkata,1218,4/26/2023 0:00,5/5/2023 0:00,Delayed,Traffic,1398
1360,Faiyaz Bumb,2,Mumbai-Pune,980,9/17/2023 0:00,9/19/2023 0:00,Delayed,Route Issue,1796
1361,Indranil Raj,4,Delhi-Kolkata,1420,9/17/2023 0:00,9/21/2023 0:00,Delayed,Traffic,1990
1362,Indrajit Roy,6,Mumbai-Bangalore,1716,1/5/2023 0:00,1/11/2023 0:00,Delayed,Traffic,1432
1363,Indranil Dayal,3,Mumbai-Pune,274,10/24/2023 0:00,10/27/2023 0:00,Delayed,Route Issue,2296
1364,Anya Gade,13,Bangalore-Chennai,1345,4/18/2023 0:00,5/1/2023 0:00,On Time,,674
1365,Anahita Chad,13,Delhi-Kolkata,1738,12/9/2023 0:00,12/22/2023 0:00,Early,,1757
1366,Navya Bora,6,Hyderabad-Chennai,153,12/26/2023 0:00,1/1/2024 0:00,Early,,2335
1367,Rhea Amble,12,Delhi-Mumbai,794,4/27/2023 0:00,5/9/2023 0:00,Delayed,Traffic,1739
1368,Abram Agate,11,Kolkata-Chennai,962,12/23/2023 0:00,1/3/2024 0:00,On Time,,2014
1369,Lakshit Rout,4,Chennai-Hyderabad,1526,11/27/2023 0:00,12/1/2023 0:00,Delayed,Route Issue,916
1370,Vardaniya Khare,10,Kolkata-Chennai,1441,11/27/2023 0:00,12/7/2023 0:00,On Time,,2282
1371,Yashvi Kar,12,Mumbai-Bangalore,1990,1/13/2023 0:00,1/25/2023 0:00,On Time,,2056
1372,Madhav Gopal,2,Delhi-Kolkata,448,5/22/2023 0:00,5/24/2023 0:00,Delayed,Route Issue,950
1373,Jivika Choudhry,5,Pune-Mumbai,542,7/7/2023 0:00,7/12/2023 0:00,On Time,,1335
1374,Jhanvi Chahal,11,Mumbai-Pune,932,10/8/2023 0:00,10/19/2023 0:00,On Time,,2278
1375,Kartik Bajaj,7,Delhi-Kolkata,679,4/25/2023 0:00,5/2/2023 0:00,Delayed,Route Issue,2323
1376,Aarna Basak,10,Mumbai-Pune,1663,8/24/2023 0:00,9/3/2023 0:00,Delayed,Route Issue,779
1377,Zara Bhatt,4,Chennai-Hyderabad,1909,12/4/2023 0:00,12/8/2023 0:00,Delayed,Route Issue,743
1378,Prisha Bassi,4,Hyderabad-Chennai,381,1/10/2023 0:00,1/14/2023 0:00,On Time,,1174
1379,Trisha Bath,13,Kolkata-Chennai,459,7/18/2023 0:00,7/31/2023 0:00,Delayed,Weather,645
1380,Jivin Sen,6,Delhi-Mumbai,1014,9/9/2023 0:00,9/15/2023 0:00,On Time,,1590
1381,Piya Dutta,8,Chennai-Hyderabad,922,2/19/2023 0:00,2/27/2023 0:00,Delayed,Weather,602
1382,Siya Bobal,6,Chennai-Hyderabad,1754,5/22/2023 0:00,5/28/2023 0:00,On Time,,809
1383,Anaya Mangat,12,Kolkata-Chennai,991,9/28/2023 0:00,10/10/2023 0:00,Delayed,Route Issue,2445
1384,Uthkarsh Baria,9,Chennai-Hyderabad,1052,1/16/2023 0:00,1/25/2023 0:00,On Time,,2479
1385,Saira Khalsa,6,Pune-Mumbai,1769,1/2/2023 0:00,1/8/2023 0:00,Early,,2160
1386,Sahil Dube,8,Pune-Mumbai,740,6/7/2023 0:00,6/15/2023 0:00,On Time,,616
1387,Yakshit Choudhry,7,Delhi-Hyderabad,1131,1/30/2023 0:00,2/6/2023 0:00,Delayed,Route Issue,1995
1388,Samiha Badami,11,Delhi-Hyderabad,662,3/23/2023 0:00,4/3/2023 0:00,On Time,,1262
1389,Samarth Sawhney,14,Pune-Mumbai,590,1/31/2023 0:00,2/14/2023 0:00,Delayed,Weather,1844
1390,Shlok Singhal,3,Bangalore-Chennai,440,8/24/2023 0:00,8/27/2023 0:00,On Time,,1958
1391,Zaina Sood,4,Hyderabad-Chennai,571,11/29/2023 0:00,12/3/2023 0:00,On Time,,1893
1392,Keya Sampath,12,Mumbai-Pune,1916,5/28/2023 0:00,6/9/2023 0:00,Delayed,Weather,1237
1393,Inaaya  Dayal,12,Hyderabad-Chennai,1810,6/26/2023 0:00,7/8/2023 0:00,Delayed,Traffic,2223
1394,Mishti Chand,5,Mumbai-Bangalore,1818,2/4/2023 0:00,2/9/2023 0:00,On Time,,686
1395,Amani Krishnamurthy,6,Chennai-Hyderabad,1827,1/23/2023 0:00,1/29/2023 0:00,On Time,,2111
1396,Darshit Lanka,10,Delhi-Mumbai,348,4/16/2023 0:00,4/26/2023 0:00,Delayed,Weather,1284
1397,Gokul Kothari,7,Chennai-Hyderabad,334,4/7/2023 0:00,4/14/2023 0:00,Delayed,Route Issue,1992
1398,Priyansh Din,2,Hyderabad-Chennai,1206,8/18/2023 0:00,8/20/2023 0:00,On Time,,2184
1399,Anahi Madan,4,Pune-Mumbai,1216,8/15/2023 0:00,8/19/2023 0:00,Early,,1206
1400,Yasmin Mammen,8,Kolkata-Chennai,1517,4/10/2023 0:00,4/18/2023 0:00,Early,,1375
1401,Sumer Seshadri,9,Mumbai-Bangalore,923,2/24/2023 0:00,3/5/2023 0:00,On Time,,1295
1402,Divit Mandal,8,Pune-Mumbai,1391,7/14/2023 0:00,7/22/2023 0:00,On Time,,972
1403,Manjari Solanki,6,Hyderabad-Chennai,1540,1/8/2023 0:00,1/14/2023 0:00,Delayed,Route Issue,1055
1404,Pranay Sidhu,11,Kolkata-Chennai,731,11/11/2023 0:00,11/22/2023 0:00,Early,,1977
1405,Rhea Kumar,9,Delhi-Mumbai,1706,5/8/2023 0:00,5/17/2023 0:00,Delayed,Weather,1969
1406,Hiran Balay,10,Hyderabad-Chennai,628,2/1/2023 0:00,2/11/2023 0:00,On Time,,1181
1407,Dhruv Sethi,8,Mumbai-Pune,1376,4/3/2023 0:00,4/11/2023 0:00,On Time,,593
1408,Heer Bobal,12,Delhi-Kolkata,221,1/7/2023 0:00,1/19/2023 0:00,On Time,,1235
1409,Amani Apte,10,Kolkata-Chennai,991,9/15/2023 0:00,9/25/2023 0:00,Delayed,Weather,1289
1410,Farhan Randhawa,2,Hyderabad-Chennai,109,12/7/2023 0:00,12/9/2023 0:00,On Time,,537
1411,Yasmin Sur,10,Pune-Mumbai,1922,8/8/2023 0:00,8/18/2023 0:00,On Time,,1281
1412,Kartik Aggarwal,4,Mumbai-Pune,1439,8/28/2023 0:00,9/1/2023 0:00,On Time,,981
1413,Mannat Ramakrishnan,7,Bangalore-Chennai,937,4/16/2023 0:00,4/23/2023 0:00,On Time,,2270
1414,Fateh Ranganathan,9,Kolkata-Chennai,1396,2/5/2023 0:00,2/14/2023 0:00,On Time,,610
1415,Gatik Jhaveri,4,Mumbai-Pune,1429,2/14/2023 0:00,2/18/2023 0:00,On Time,,2413
1416,Riaan Ramachandran,5,Pune-Mumbai,1928,10/25/2023 0:00,10/30/2023 0:00,Delayed,Traffic,909
1417,Aradhya Divan,8,Hyderabad-Chennai,1333,11/5/2023 0:00,11/13/2023 0:00,On Time,,1691
1418,Tejas Ray,13,Chennai-Hyderabad,1853,1/9/2023 0:00,1/22/2023 0:00,On Time,,2089
1419,Lavanya Mannan,8,Delhi-Mumbai,852,3/28/2023 0:00,4/5/2023 0:00,On Time,,896
1420,Inaaya  Jha,5,Chennai-Hyderabad,985,11/27/2023 0:00,12/2/2023 0:00,On Time,,1650
1421,Purab Verma,10,Delhi-Kolkata,563,6/26/2023 0:00,7/6/2023 0:00,On Time,,2310
1422,Adah Warrior,14,Mumbai-Pune,811,5/10/2023 0:00,5/24/2023 0:00,On Time,,541
1423,Faiyaz Datta,4,Delhi-Kolkata,827,7/14/2023 0:00,7/18/2023 0:00,On Time,,540
1424,Amira Sarraf,13,Delhi-Mumbai,816,1/11/2023 0:00,1/24/2023 0:00,Delayed,Traffic,2085
1425,Eva Sachdeva,9,Mumbai-Pune,1539,11/2/2023 0:00,11/11/2023 0:00,On Time,,2010
1426,Oorja Dey,9,Delhi-Hyderabad,1339,5/2/2023 0:00,5/11/2023 0:00,On Time,,2422
1427,Azad Sandhu,14,Pune-Mumbai,179,8/23/2023 0:00,9/6/2023 0:00,Delayed,Route Issue,2194
1428,Khushi Chada,5,Mumbai-Pune,1902,11/27/2023 0:00,12/2/2023 0:00,On Time,,2367
1429,Yuvraj  Banik,8,Pune-Mumbai,579,1/31/2023 0:00,2/8/2023 0:00,Delayed,Weather,898
1430,Heer Saran,5,Chennai-Hyderabad,1001,12/14/2023 0:00,12/19/2023 0:00,On Time,,681
1431,Divyansh Arya,14,Mumbai-Bangalore,990,8/12/2023 0:00,8/26/2023 0:00,On Time,,1704
1432,Inaaya  Iyer,13,Kolkata-Chennai,1670,6/2/2023 0:00,6/15/2023 0:00,On Time,,2464
1433,Tanya Sengupta,2,Mumbai-Bangalore,1924,7/31/2023 0:00,8/2/2023 0:00,Early,,2201
1434,Inaaya  Kaul,2,Hyderabad-Chennai,117,4/2/2023 0:00,4/4/2023 0:00,On Time,,1243
1435,Adira Brahmbhatt,2,Kolkata-Chennai,1288,11/27/2023 0:00,11/29/2023 0:00,On Time,,1217
1436,Umang Dara,3,Kolkata-Chennai,1648,12/14/2023 0:00,12/17/2023 0:00,On Time,,2390
1437,Hazel Bath,7,Bangalore-Chennai,301,5/9/2023 0:00,5/16/2023 0:00,On Time,,963
1438,Ayesha Badami,13,Kolkata-Chennai,840,7/16/2023 0:00,7/29/2023 0:00,Early,,1573
1439,Uthkarsh Date,11,Delhi-Mumbai,1469,2/11/2023 0:00,2/22/2023 0:00,On Time,,1931
1440,Amira Magar,12,Mumbai-Bangalore,1489,8/16/2023 0:00,8/28/2023 0:00,Delayed,Traffic,1924
1441,Aarav Sha,6,Chennai-Hyderabad,1571,7/13/2023 0:00,7/19/2023 0:00,On Time,,1669
1442,Yakshit Sen,12,Pune-Mumbai,1636,1/18/2023 0:00,1/30/2023 0:00,Delayed,Weather,797
1443,Jayant Shankar,3,Hyderabad-Chennai,418,11/29/2023 0:00,12/2/2023 0:00,On Time,,644
1444,Manikya Sem,9,Kolkata-Chennai,316,8/31/2023 0:00,9/9/2023 0:00,Delayed,Weather,515
1445,Zoya Kibe,10,Hyderabad-Chennai,1157,10/3/2023 0:00,10/13/2023 0:00,On Time,,1608
1446,Akarsh Ravi,8,Chennai-Hyderabad,1994,5/7/2023 0:00,5/15/2023 0:00,Delayed,Route Issue,1739
1447,Myra Wason,13,Hyderabad-Chennai,365,3/16/2023 0:00,3/29/2023 0:00,Delayed,Weather,2005
1448,Kashvi Upadhyay,13,Chennai-Hyderabad,1763,3/3/2023 0:00,3/16/2023 0:00,On Time,,1575
1449,Shlok Karnik,10,Kolkata-Chennai,823,10/15/2023 0:00,10/25/2023 0:00,Delayed,Route Issue,2071
1450,Nitya Bhavsar,5,Chennai-Hyderabad,874,7/5/2023 0:00,7/10/2023 0:00,Delayed,Traffic,606
1451,Aarna Sharma,14,Kolkata-Chennai,1947,6/27/2023 0:00,7/11/2023 0:00,Delayed,Traffic,718
1452,Adira Dora,8,Bangalore-Chennai,1203,6/15/2023 0:00,6/23/2023 0:00,On Time,,1434
1453,Ranbir Das,6,Bangalore-Chennai,1800,7/2/2023 0:00,7/8/2023 0:00,On Time,,836
1454,Rasha Roy,6,Chennai-Hyderabad,512,1/28/2023 0:00,2/3/2023 0:00,Delayed,Weather,1420
1455,Diya Savant,4,Bangalore-Chennai,1375,11/26/2023 0:00,11/30/2023 0:00,On Time,,870
1456,Rhea Randhawa,10,Pune-Mumbai,1135,9/4/2023 0:00,9/14/2023 0:00,On Time,,1497
1457,Nishith Deol,14,Pune-Mumbai,500,12/3/2023 0:00,12/17/2023 0:00,Early,,1309
1458,Hridaan Ram,11,Bangalore-Chennai,1939,1/22/2023 0:00,2/2/2023 0:00,On Time,,753
1459,Shalv Kumar,6,Bangalore-Chennai,823,4/6/2023 0:00,4/12/2023 0:00,On Time,,1928
1460,Riya Wali,7,Delhi-Hyderabad,381,5/2/2023 0:00,5/9/2023 0:00,On Time,,1079
1461,Taimur Agarwal,4,Delhi-Hyderabad,1235,9/7/2023 0:00,9/11/2023 0:00,Delayed,Route Issue,2222
1462,Nirvi Goyal,11,Kolkata-Chennai,822,11/4/2023 0:00,11/15/2023 0:00,Early,,1135
1463,Manjari Kota,8,Chennai-Hyderabad,1501,11/30/2023 0:00,12/8/2023 0:00,Early,,1553
1464,Pranay Balakrishnan,10,Delhi-Kolkata,850,11/22/2023 0:00,12/2/2023 0:00,Delayed,Traffic,684
1465,Zoya Walla,10,Delhi-Kolkata,367,5/17/2023 0:00,5/27/2023 0:00,On Time,,1812
1466,Myra Kota,14,Bangalore-Chennai,397,10/4/2023 0:00,10/18/2023 0:00,On Time,,1882
1467,Priyansh Deshpande,11,Hyderabad-Chennai,1440,11/16/2023 0:00,11/27/2023 0:00,On Time,,973
1468,Hrishita Luthra,11,Bangalore-Chennai,669,11/28/2023 0:00,12/9/2023 0:00,On Time,,1484
1469,Divij Lalla,6,Delhi-Hyderabad,608,3/2/2023 0:00,3/8/2023 0:00,On Time,,2088
1470,Tiya Dhawan,8,Kolkata-Chennai,645,9/7/2023 0:00,9/15/2023 0:00,Delayed,Weather,1923
1471,Ishita Tara,14,Bangalore-Chennai,874,4/5/2023 0:00,4/19/2023 0:00,Delayed,Route Issue,2212
1472,Akarsh Dhaliwal,13,Mumbai-Bangalore,464,10/23/2023 0:00,11/5/2023 0:00,On Time,,1483
